analysis_id,coassignment_robustness_score,coassignment_robustness_ci_low,coassignment_robustness_ci_high,coassignment_entropy,coassignment_certainty,n_valid_pipeline_assignments,n_valid_pipelines_total,assignment_coverage,n_consensus_neighbors,mean_posterior_uncertainty,median_posterior_uncertainty,n_probabilistic_runs,robustness_quartile
8f0c0fcea9e9,0.774703984595227,0.746279237585447,0.7991019235294717,0.6029922840873908,0.3970077159126092,116,116,1.0,942,0.1787106004623194,0.12252697457764064,60,Q4_high
8faedede5298,0.7782578547220409,0.7544927305748582,0.8021975874770709,0.5807416417154836,0.4192583582845164,116,116,1.0,951,0.17325886115805933,0.0908555286581965,60,Q4_high
8fd21eb5464c,0.6147244650146477,0.5779010532069526,0.6562213891303001,0.9179924813912154,0.08200751860878464,116,116,1.0,1154,0.19597529745628472,0.12926277969986766,60,Q2
9009f5684dde,0.7744311437073028,0.7504203093761443,0.7972212990491832,0.5923667533359186,0.4076332466640814,116,116,1.0,959,0.175128496899491,0.10171855262652205,60,Q4_high
90415aa5d0ee,0.723995009533777,0.6825850192918973,0.7607052421635958,0.7113193298197786,0.28868067018022137,116,116,1.0,932,0.1780343593750027,0.125,60,Q3
904905eec60a,0.7207887801186378,0.6759830199252435,0.7609454550493411,0.7175575149235837,0.28244248507641634,116,116,1.0,929,0.18998110433814921,0.125,60,Q3
904d8b960b74,0.7831937230270134,0.7511720435286814,0.8118553651055354,0.5873540019375639,0.41264599806243607,92,116,0.7931034482758621,945,0.16856437994404136,0.12602570154423964,48,Q4_high
90810ea0ff9b,0.5644743288963754,0.5143221714884609,0.6116290616917438,0.9731733903191221,0.02682660968087791,116,116,1.0,1145,0.23513247810208365,0.1324207152202204,60,Q1_low
908350ab2caf,0.6033346933632098,0.5387024766154341,0.6638413594743231,0.8824136021786168,0.11758639782138325,116,116,1.0,886,0.17253721874881153,0.125,60,Q2
909db8d51dc1,0.7691178689046299,0.7435133721323282,0.7920134332892613,0.61017795930556,0.38982204069444004,116,116,1.0,957,0.17981539445326936,0.125,60,Q4_high
90c411818fce,0.7877750936226404,0.76062819079697,0.8159698761638269,0.5760655253715071,0.4239344746284929,92,116,0.7931034482758621,940,0.1688601378391985,0.12602570154423964,48,Q4_high
90d576829ebe,0.6261913830076106,0.5795608414268195,0.6688110126464004,0.9267754023424529,0.07322459765754707,92,116,0.7931034482758621,1188,0.1747877689630295,0.12825642743141996,48,Q2
90fae3cb2b63,0.5629774589603934,0.5121848926718704,0.6119672441846508,0.8123078275051305,0.18769217249486947,116,116,1.0,416,0.19822495317229957,0.1298869935936654,60,Q1_low
913be26623af,0.7380066708047666,0.6965845428664315,0.7734263118712564,0.7058322203204018,0.2941677796795982,92,116,0.7931034482758621,989,0.17817212156235854,0.12804926974154765,48,Q3
914463eb1a00,0.7724818811194848,0.7459883656390991,0.795939097919192,0.5993910357778593,0.40060896422214065,116,116,1.0,955,0.18021034303397057,0.125,60,Q4_high
914df0b2f084,0.5613375201646108,0.5070827712994453,0.6108958612984289,0.8399363158910419,0.1600636841089581,116,116,1.0,444,0.17640123795342771,0.11631670691455351,60,Q1_low
915c7c5eecee,0.5184401197686477,0.4801833697768773,0.5650179016690932,0.9033888201036488,0.09661117989635115,116,116,1.0,502,0.1967854614043323,0.12804926974154765,60,Q1_low
918bec003a5a,0.7439231134614919,0.7088985271439668,0.771792458717915,0.6707147431693036,0.3292852568306964,116,116,1.0,980,0.17357056588859862,0.10447099337455254,60,Q3
91bf2483dec9,0.7694731724162731,0.7419006891702702,0.7935457919100557,0.6032193655244916,0.3967806344755084,116,116,1.0,960,0.18077117248308666,0.1111099036069722,60,Q4_high
920ee7edf4e7,0.7801110797252239,0.757944237283733,0.8018297285078233,0.572726538073073,0.42727346192692695,116,116,1.0,951,0.1760793883566191,0.125,60,Q4_high
9212441d3249,0.7042404103221831,0.6601741061200683,0.7436704323994757,0.7968170802109573,0.20318291978904268,92,116,0.7931034482758621,1115,0.1735078849379661,0.12602570154423964,48,Q2
924e9595f3b7,0.7751429426417428,0.7428482265096646,0.8057344962057276,0.6111314082121642,0.38886859178783584,92,116,0.7931034482758621,948,0.17168632774186343,0.12602570154423964,48,Q4_high
92b1d2a9b4ca,0.7555004610380641,0.7091144440645497,0.799404234695542,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
92cc558a2906,0.6807121619264158,0.6331865972376722,0.7263307432299426,0.8387553362195449,0.1612446637804551,92,116,0.7931034482758621,1117,0.20683182023906868,0.1303725654977576,48,Q2
932635948923,0.5942467112565855,0.5447113295226381,0.6474267230975955,0.7986687374021924,0.20133126259780765,92,116,0.7931034482758621,422,0.17886956553755493,0.12926277969986766,48,Q2
93893467e75f,0.7259014202189898,0.6798795735105941,0.7663452460462965,0.7074628883032424,0.29253711169675756,116,116,1.0,931,0.18249930687088606,0.125,60,Q3
93b5a7ad7841,0.5421647964119474,0.4898447434297278,0.5972079965130415,0.7784803903415245,0.2215196096584755,116,116,1.0,406,0.17647081359326297,0.125,60,Q1_low
93b72c304c4f,0.7813150551294434,0.7452147287476492,0.8096379042904509,0.6012265043757232,0.3987734956242768,92,116,0.7931034482758621,936,0.1748657665992008,0.12804926974154765,48,Q4_high
94028e3486fe,0.4657243841738625,0.4307208097824609,0.5003583138050258,0.9435537224300775,0.05644627756992249,116,116,1.0,559,0.22208575949406215,0.137791541205188,60,Q1_low
945dc6c9f157,0.745981809830112,0.7044964048623625,0.7838060142886938,0.6900064046209123,0.30999359537908766,92,116,0.7931034482758621,982,0.2099453278034307,0.1303725654977576,48,Q3
94af6ce4d14b,0.7439216642646165,0.703090681431912,0.7800001857437845,0.6980414225536946,0.3019585774463054,116,116,1.0,916,0.2020435520602737,0.1298869935936654,60,Q3
94bb3f4d0a82,0.785636910535449,0.7555649605298043,0.8121321100811589,0.5849949800084255,0.41500501999157446,92,116,0.7931034482758621,940,0.1890858243941201,0.1298869935936654,48,Q4_high
94d5dfbb39b0,0.5864027505608524,0.5242407527595234,0.6466002341395424,0.913900225925586,0.08609977407441405,116,116,1.0,928,0.20234459966252952,0.12926277969986766,60,Q2
94f376ab2363,0.7722887464981647,0.7483541719248795,0.7978182075795556,0.6055806347673934,0.39441936523260657,116,116,1.0,940,0.18337657353440315,0.11260616564858475,60,Q4_high
95a8fff11cfd,0.6975149544183542,0.6579147109382635,0.7364051706147566,0.8117575774837233,0.18824242251627665,92,116,0.7931034482758621,1117,0.20373358546990983,0.1303725654977576,48,Q2
967983ad37da,0.7555004610380641,0.7041586531084888,0.7945416982662463,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
9685c0135dbd,0.5733260148969365,0.5144161936449212,0.6289037733936769,0.9042397319432413,0.09576026805675875,116,116,1.0,890,0.17834864638326203,0.125,60,Q1_low
96ded29b2784,0.5539565945970479,0.5094501435068572,0.6055713098860103,0.8561071201349176,0.14389287986508237,116,116,1.0,441,0.17074853879778715,0.0726094059698225,60,Q1_low
9716ee35235b,0.780332857934627,0.7610632216745112,0.8016961160408368,0.5711384548181588,0.42886154518184116,116,116,1.0,955,0.1721824635717235,0.09924606180923695,60,Q4_high
97312029e58a,0.766269331303921,0.7386946162133533,0.7914625838693461,0.6202532310432057,0.37974676895679427,116,116,1.0,951,0.1714705181945607,0.09515290562881046,60,Q4_high
97397b5013e5,0.5762204245735189,0.5328392750760896,0.630671041353227,0.8409898489772719,0.15901015102272809,116,116,1.0,440,0.20328793696358657,0.12926277969986766,60,Q1_low
97696e3dff5a,0.7768605952409066,0.7447760113561568,0.8053300222260312,0.6066343984958987,0.39336560150410127,92,116,0.7931034482758621,957,0.17079874639339773,0.12602570154423964,48,Q4_high
977cf245ae54,0.5833565236760807,0.5379241121063549,0.6272693732102355,0.8259283716723733,0.17407162832762668,116,116,1.0,447,0.20905317053012407,0.1298869935936654,60,Q2
978c7f2d68d9,0.5658431545447689,0.5174654029080042,0.6161291795971917,0.7805057756868125,0.21949422431318755,116,116,1.0,406,0.1824623297965512,0.125,60,Q1_low
97a2a24cf1ac,0.6952522282642183,0.660234321109216,0.7300367085769776,0.7960804413216421,0.20391955867835787,116,116,1.0,1090,0.20145925060408912,0.12926277969986766,60,Q2
97b2a63f0dba,0.7139919549520235,0.6711751995344877,0.7553495341719666,0.753964380122838,0.24603561987716205,116,116,1.0,933,0.22340828764850446,0.1360776392555722,60,Q2
980aef90df6a,0.5219581952516358,0.5031001882662521,0.5403726710423483,0.8930441797969071,0.10695582020309291,92,116,0.7931034482758621,790,0.17856379381114848,0.12804926974154765,48,Q1_low
980cf7e1c461,0.4743819312513721,0.4292584403659164,0.5163361195608421,0.9300612754021552,0.06993872459784478,116,116,1.0,478,0.2359548801225628,0.1360776392555722,60,Q1_low
9854ff7b6372,0.7885099612545747,0.7578915653502653,0.8149901178703212,0.5785149833539601,0.4214850166460399,92,116,0.7931034482758621,944,0.17945521965622327,0.12926277969986766,48,Q4_high
989023c5016d,0.7748073699334465,0.748035759282251,0.7978303691903459,0.5960791933832064,0.40392080661679364,116,116,1.0,947,0.17446665079262486,0.11586987959627751,60,Q4_high
989272e48a84,0.7661066339486847,0.7249588300138162,0.8051261788549268,0.6528775107573447,0.3471224892426553,92,116,0.7931034482758621,928,0.20053961104538268,0.13075619276219785,48,Q4_high
9893b542403c,0.7694381261640857,0.7468587591954303,0.7961376522044092,0.6118590908972446,0.38814090910275545,116,116,1.0,950,0.19279138854268166,0.12602570154423964,60,Q4_high
98f372ae08e4,0.7654695073615583,0.7309730982960656,0.7950317725592848,0.6263190376522806,0.3736809623477194,116,116,1.0,945,0.1882232562227521,0.125,60,Q4_high
98f8d1bcd007,0.6116024043532032,0.5676099669385154,0.6525350391894384,0.9229275805036664,0.07707241949633359,92,116,0.7931034482758621,1155,0.17717664115790857,0.12804926974154765,48,Q2
99903eba6199,0.488981681342728,0.46241321311545414,0.5162871168924634,0.9343672063426676,0.06563279365733243,116,116,1.0,631,0.23375725192529348,0.13804334888894287,60,Q1_low
9990b3a98e69,0.7704369461160049,0.7434944046054849,0.7952445565597716,0.6146492691072643,0.38535073089273575,116,116,1.0,944,0.2050040319714916,0.12926277969986766,60,Q4_high
99b858319551,0.5755286012412396,0.5303720561285266,0.6207100120195529,0.8393213229510303,0.16067867704896965,116,116,1.0,451,0.18865035962683274,0.12707203865836325,60,Q1_low
9a26b5a93ff9,0.7779460345550452,0.7561783028133037,0.8011097329446571,0.582156250167169,0.417843749832831,116,116,1.0,948,0.20318933600302277,0.1298869935936654,60,Q4_high
9a4ec2498fe7,0.486271857358316,0.4569722696375475,0.518430513860806,0.9366233314825139,0.06337666851748613,116,116,1.0,575,0.2334453541022167,0.137791541205188,60,Q1_low
9a8af4347353,0.656156181784273,0.6092978643539403,0.6917158638089045,0.8876344412812214,0.11236555871877862,116,116,1.0,1167,0.18865184992794023,0.12602570154423964,60,Q2
9aa5612d579c,0.58317192332317,0.5362088647323141,0.6321127170143955,0.8201776793344618,0.17982232066553816,116,116,1.0,439,0.22531974375404848,0.1331605294190138,60,Q2
9ad50b703b4c,0.7370222783549134,0.6883225774113506,0.7801531841854021,0.7221129881068473,0.2778870118931527,92,116,0.7931034482758621,926,0.18916304591780678,0.1298869935936654,48,Q3
9ae09d31529b,0.780332857934627,0.7588322140309718,0.8015307990396675,0.5711384548181588,0.42886154518184116,116,116,1.0,955,0.17210610718385067,0.0859661844389071,60,Q4_high
9b4f07de6629,0.5629240966103739,0.5160824185871198,0.6146288486008668,0.8429179256557103,0.15708207434428967,116,116,1.0,435,0.20131690072460126,0.12926277969986766,60,Q1_low
9b5b77e19dd0,0.5566783930056062,0.5106009977396052,0.600647325459203,0.8506207622066703,0.14937923779332973,92,116,0.7931034482758621,489,0.16939788135503797,0.12602570154423964,48,Q1_low
9b5cf58da426,0.44248940932194647,0.4124741969955087,0.47073127972067313,0.9590264708492353,0.04097352915076469,116,116,1.0,607,0.20803004242946205,0.1303725654977576,60,Q1_low
9b6d37e31710,0.7782819237392017,0.7549587545791764,0.8021111005134136,0.5810685287649938,0.4189314712350062,116,116,1.0,952,0.17418010427963607,0.1129976136613637,60,Q4_high
9b9a18717f99,0.690981558515168,0.6333178284677567,0.7501164683986228,0.7992225580824659,0.2007774419175341,92,116,0.7931034482758621,914,0.1691134616021629,0.12602570154423964,48,Q2
9c0a2ddca15c,0.48185496799864913,0.4340215941598044,0.5276435589546846,0.9196871846221029,0.08031281537789714,116,116,1.0,465,0.17984439816789513,0.125,60,Q1_low
9c6d091c87de,0.5463653438554222,0.5141317284808709,0.5760407104281461,0.9361619466874217,0.0638380533125783,116,116,1.0,975,0.2125249501295179,0.1303725654977576,60,Q1_low
9c9ff750e24a,0.6865705163093605,0.6378737605300977,0.7432369449355184,0.7991751820262933,0.20082481797370666,116,116,1.0,931,0.19637268029571067,0.1298869935936654,60,Q2
9ca67a24e647,0.5491911653685639,0.4923084098841798,0.6070600139843911,0.7308268813335702,0.2691731186664298,116,116,1.0,395,0.16996287197217327,0.06252233271309093,60,Q1_low
9ce01b926a20,0.5815513660398701,0.5324616462399335,0.629665538361101,0.8120011094535119,0.1879988905464881,116,116,1.0,430,0.20536685787260428,0.1298869935936654,60,Q2
9cf2a95b1d8a,0.751032859199723,0.7123688297288799,0.7845992383046165,0.6710980712748413,0.32890192872515867,116,116,1.0,938,0.21965491908913087,0.13075619276219785,60,Q3
9d57808c377b,0.7824937809564324,0.7509299112883826,0.8087081211299403,0.5907973288803512,0.4092026711196488,92,116,0.7931034482758621,951,0.16845662792470126,0.12602570154423964,48,Q4_high
9da6e684fed0,0.5652778796724885,0.5198341059196211,0.6105621478930533,0.8483578617631141,0.15164213823688588,116,116,1.0,468,0.20814998171795765,0.13075619276219785,60,Q1_low
9db96874b0c6,0.7757236253994376,0.7433298120172915,0.8064437755385757,0.609713755939533,0.39028624406046697,92,116,0.7931034482758621,954,0.1687170134076937,0.12602570154423964,48,Q4_high
9dcbb83d63cd,0.7456958106239375,0.6981340947075965,0.7888250672751572,0.7048324300525113,0.2951675699474887,92,116,0.7931034482758621,918,0.2253278893188082,0.13872849757459466,48,Q3
9dfc7e3049ba,0.7467053941702512,0.7007074228794062,0.7946044526671041,0.6893302274163513,0.3106697725836487,92,116,0.7931034482758621,931,0.16917059176098967,0.12602570154423964,48,Q3
9e5ccc66f56e,0.7761755966899065,0.742006380189048,0.8053758228069284,0.615127963189147,0.384872036810853,92,116,0.7931034482758621,937,0.17018506454608182,0.12602570154423964,48,Q4_high
9f0bf9ecd1ae,0.6660895350217433,0.6156467119184038,0.7168467600122808,0.8118884340014169,0.18811156599858314,116,116,1.0,907,0.21108224736470363,0.13075619276219785,60,Q2
9f82b111e936,0.7779460345550452,0.7518772702821566,0.7987925411046588,0.582156250167169,0.417843749832831,116,116,1.0,948,0.1844709059230449,0.125,60,Q4_high
9f8399293a5b,0.719787631680783,0.6850855191312789,0.7506807443479879,0.7303280357244053,0.2696719642755947,116,116,1.0,1027,0.1758405464233797,0.1140393573328091,60,Q3
9fb024e9a9cd,0.6999095342812293,0.64842894542912,0.750440059139162,0.7647822167364657,0.23521778326353426,116,116,1.0,921,0.22741175647530817,0.1360776392555722,60,Q2
9fb9ce095950,0.5777110967897614,0.5265963434808578,0.6294836900885468,0.829534551278902,0.17046544872109803,92,116,0.7931034482758621,466,0.1926360046552452,0.1298869935936654,48,Q1_low
9fc087f1e5ac,0.767083642227045,0.7266301477199223,0.8046157518490237,0.6264379930833317,0.3735620069166683,92,116,0.7931034482758621,917,0.16825322988405178,0.12602570154423964,48,Q4_high
9fd56954127c,0.7555004610380641,0.7100557559689561,0.7986549623362702,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
a00e12064313,0.6722263369008052,0.6352940769280294,0.7092739146860607,0.8620327408904587,0.13796725910954133,116,116,1.0,1164,0.18002212946082158,0.125,60,Q2
a02bf4d776da,0.7739386166321814,0.7384175556709037,0.8104041879231324,0.631892501468143,0.368107498531857,92,116,0.7931034482758621,926,0.18069481709853677,0.12804926974154765,48,Q4_high
a02ec2c24943,0.7423224171530833,0.7006298915087101,0.782168209665554,0.702871342784763,0.29712865721523696,116,116,1.0,926,0.20901848075601784,0.1298869935936654,60,Q3
a055ffa0f755,0.7164505930392245,0.6731647425964697,0.7548540015738278,0.7597159156087064,0.24028408439129356,92,116,0.7931034482758621,1001,0.1785790879974882,0.12804926974154765,48,Q2
a123364dd912,0.7877750936226404,0.7606347128545349,0.813864238939294,0.5760655253715071,0.4239344746284929,92,116,0.7931034482758621,940,0.17210947475607127,0.12602570154423964,48,Q4_high
a19a0c235ae8,0.6474897422398496,0.6091993022204524,0.691540283764829,0.9006411998350884,0.09935880016491161,116,116,1.0,1174,0.19688117947209954,0.12926277969986766,60,Q2
a1e4a44d6fad,0.7182670433678582,0.677978552390129,0.7613631687405029,0.725464046425613,0.274535953574387,116,116,1.0,929,0.19976515148755328,0.12804926974154765,60,Q2
a1f2d43b3ade,0.7691187939300228,0.7402998128724407,0.7925659386892835,0.6029375264252795,0.39706247357472046,116,116,1.0,965,0.17273729475494243,0.08164575884402481,60,Q4_high
a224f1cb8d3f,0.7300326786647096,0.6870899681497576,0.7703400716236731,0.695481231221172,0.304518768778828,116,116,1.0,933,0.20120541867687866,0.1298869935936654,60,Q3
a22c77279555,0.5184506793047575,0.46733835867741064,0.5598294377345848,0.90110875069331,0.09889124930669002,92,116,0.7931034482758621,502,0.17859590145599533,0.12804926974154765,48,Q1_low
a26577b601f2,0.6892902355672377,0.6476436044703879,0.7274766469442938,0.8038308846503645,0.19616911534963555,116,116,1.0,1087,0.19857696519776982,0.12926277969986766,60,Q2
a2895c2ee0c7,0.7565478914362961,0.7207628839888391,0.7900456074353928,0.6649654093878494,0.3350345906121506,116,116,1.0,932,0.2088109528533587,0.1303725654977576,60,Q3
a2899c841fc7,0.5500802931380192,0.5256045475712022,0.5752131815450985,0.9019268616284514,0.09807313837154863,116,116,1.0,902,0.2019557703157292,0.1298869935936654,60,Q1_low
a2a7394dd0b2,0.5286048650462694,0.5083306043758111,0.5500460097411201,0.8667362298986668,0.13326377010133317,116,116,1.0,630,0.19246440364154946,0.12804926974154765,60,Q1_low
a31cf338e318,0.6997974045081403,0.6522646750678417,0.7402168086611761,0.7512504736273101,0.24874952637268988,116,116,1.0,938,0.18024822826811132,0.11288725432046265,60,Q2
a34a1ea0035b,0.6206442623686336,0.5791202824793166,0.6640309572515308,0.9212973109946019,0.07870268900539812,116,116,1.0,1161,0.19726846608671003,0.1274901073389598,60,Q2
a36044a3f4c4,0.7555004610380641,0.7063110495493942,0.7992124922599474,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
a369ea8f8860,0.739491874928665,0.7001764456998629,0.7810482400021457,0.7124205982407914,0.2875794017592086,116,116,1.0,918,0.21595162069334026,0.1303725654977576,60,Q3
a36ad60b0851,0.7543999007085209,0.7214245193826153,0.7882029611532879,0.6556082285736465,0.34439177142635347,116,116,1.0,933,0.21525059609220543,0.13075619276219785,60,Q3
a3ab36dd727e,0.7831937230270134,0.7570569938655585,0.8097662907499503,0.5873540019375639,0.41264599806243607,92,116,0.7931034482758621,945,0.16837288350971358,0.12602570154423964,48,Q4_high
a3c1ffc80582,0.5540675386274913,0.5183946880500959,0.5921538366716402,0.9288069860652808,0.07119301393471922,92,116,0.7931034482758621,1026,0.18290552891341413,0.1298869935936654,48,Q1_low
a3c99e45d0e2,0.757244999968144,0.7268606832077346,0.7829078930031376,0.6407530186758048,0.3592469813241952,116,116,1.0,972,0.17801314310781075,0.125,60,Q3
a42b61f11204,0.7555004610380641,0.7051146324703139,0.7999605094914161,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
a48e49b7644d,0.7555004610380641,0.7108960629816617,0.7951983164576771,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
a4e1d9bf2ada,0.7205656522689855,0.6679477973427804,0.7689555988895197,0.7522401088038096,0.24775989119619035,92,116,0.7931034482758621,922,0.18372599167734538,0.12926277969986766,48,Q3
a55ed16576bd,0.7555004610380641,0.7097247127128398,0.7987516479085011,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
a57fb5f9eb38,0.712244202678277,0.671099835380108,0.7567310298442449,0.7399947248496738,0.26000527515032623,116,116,1.0,934,0.18966097948412933,0.12602570154423964,60,Q2
a5bbf9986cdf,0.5693875940678821,0.5225524181345554,0.6217444198781348,0.805940661949515,0.19405933805048503,116,116,1.0,414,0.2172446000212254,0.13075619276219785,60,Q1_low
a5cac1e1138f,0.7339840758327031,0.6920408322466503,0.776604501823121,0.7241554025704791,0.27584459742952094,116,116,1.0,920,0.20244535002058417,0.12804926974154765,60,Q3
a5df96189195,0.7748011950534085,0.74997104005517,0.7963446810057554,0.5903346869334976,0.40966531306650245,116,116,1.0,957,0.17365811217593888,0.0878623373221678,60,Q4_high
a691f167bcd1,0.49577466660959757,0.4534710027640638,0.5367020777549139,0.9207627994705782,0.07923720052942185,116,116,1.0,517,0.2118957456574586,0.1303725654977576,60,Q1_low
a6ac64bcbf02,0.7694381261640857,0.7406117125866883,0.7951572226948422,0.6118590908972446,0.38814090910275545,116,116,1.0,950,0.17509318688736383,0.11444781371277124,60,Q4_high
a6dee822b480,0.7337980432460363,0.6896191988991363,0.7703121670430471,0.7169580044374179,0.28304199556258214,116,116,1.0,926,0.22100000493494196,0.13075619276219785,60,Q3
a7a6e3eb56e7,0.6146363725552566,0.5461073188410153,0.6721945826203377,0.8573617223557102,0.14263827764428982,116,116,1.0,867,0.1717840037068185,0.0828513667617963,60,Q2
a7ae76c0d2a6,0.683083029086392,0.6446656639540578,0.7138346868143406,0.8417297355284937,0.15827026447150627,116,116,1.0,1166,0.180720418076516,0.125,60,Q2
a7daf6eb16b1,0.7653833158222139,0.7384943115632867,0.7925451595414307,0.6248298596386093,0.37517014036139074,116,116,1.0,955,0.18708391962859341,0.12602570154423964,60,Q4_high
a7e5f85ff20f,0.7704369461160049,0.7415629722298973,0.7972460914089393,0.6146492691072643,0.38535073089273575,116,116,1.0,944,0.21027586830448958,0.1303725654977576,60,Q4_high
a820a419197b,0.5348449267760262,0.4875280673835678,0.5791110826183644,0.874326259714227,0.12567374028577305,92,116,0.7931034482758621,508,0.1824890142146494,0.12804926974154765,48,Q1_low
a82ee19220b5,0.7782578547220409,0.7539207553424649,0.7988745492158826,0.5807416417154836,0.4192583582845164,116,116,1.0,951,0.17144014646944453,0.07508517202970165,60,Q4_high
a84b99e202c0,0.5683786369249756,0.5236945025895381,0.6239004233258251,0.838710603512506,0.16128939648749396,116,116,1.0,441,0.23997316670861693,0.137791541205188,60,Q1_low
a87a8ae903d8,0.7881167982364683,0.7622101675639541,0.8135028517044183,0.575071435817106,0.42492856418289404,92,116,0.7931034482758621,944,0.1707055835783248,0.12602570154423964,48,Q4_high
a88511f918eb,0.5825887366160981,0.5355632914573709,0.6254696996012448,0.8156998254512813,0.18430017454871872,116,116,1.0,433,0.20419307886614074,0.12926277969986766,60,Q2
a8a057bb0be7,0.7555004610380641,0.7052527268022224,0.7958892896438458,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
a8eb9d33e165,0.57777348062145,0.5361402451527174,0.6202255531733807,0.82326155490782,0.17673844509217995,116,116,1.0,462,0.1902004494374777,0.12602570154423964,60,Q1_low
a8fc3ec464b7,0.7714516815481212,0.729891333995846,0.8048139995210585,0.6365885844521045,0.36341141554789547,92,116,0.7931034482758621,930,0.20342473085962476,0.13075619276219785,48,Q4_high
a93ea6176c1a,0.5805735536866607,0.5299990207642665,0.6239076898403376,0.9517220241834808,0.04827797581651916,116,116,1.0,1156,0.19971613411532785,0.12926277969986766,60,Q2
a96994f10702,0.6841008321177259,0.6358955531241777,0.7356552773862112,0.7907706886813991,0.2092293113186009,116,116,1.0,913,0.21311086648555724,0.1303725654977576,60,Q2
a98622a0b9b5,0.5825712711118607,0.5321855180417802,0.6295434548085128,0.8221794035935572,0.17782059640644277,116,116,1.0,444,0.2149915446515332,0.1298869935936654,60,Q2
a9e4c769b7fd,0.7555004610380641,0.7081981148288968,0.7994059783809832,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
aa0519f48bfd,0.7555004610380641,0.7086955158716852,0.7977817755825909,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
aa1545bb620d,0.5841562189291362,0.5387920806715844,0.631178259627844,0.8198137258054634,0.1801862741945366,116,116,1.0,438,0.2170458644253864,0.1298869935936654,60,Q2
aa1f2568fa3a,0.6575819297998353,0.6091683585849265,0.7028205952622938,0.8869712124839214,0.11302878751607859,92,116,0.7931034482758621,1167,0.2104133394931438,0.1369721420765514,48,Q2
aa8d7516e477,0.7555004610380641,0.7086348304379188,0.7971535304424038,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
aa8d988e0704,0.7210813019499369,0.6797477687886243,0.7558295161040025,0.7385441160617443,0.2614558839382557,116,116,1.0,941,0.21502593696795252,0.13075619276219785,60,Q3
aa982feba760,0.5293483171595259,0.4788449662567957,0.5872099186367761,0.8417512331828054,0.15824876681719457,116,116,1.0,410,0.17038537737098794,0.07201087193248865,60,Q1_low
aabba8c4f44c,0.7555004610380641,0.7103248486637453,0.8042078903605621,0.6444399784457142,0.3555600215542858,92,116,0.7931034482758621,908,0.16825322988405178,0.12602570154423964,48,Q3
aae5f01389df,0.670271015129054,0.6124228742718372,0.7251761627628863,0.8130349734879659,0.18696502651203406,116,116,1.0,908,0.20550021501932053,0.1303725654977576,60,Q2
ab3987df782e,0.7660602748279687,0.7357912657028557,0.7981710767374786,0.6314161309198889,0.3685838690801111,116,116,1.0,935,0.22058447547728088,0.13075619276219785,60,Q4_high
ab3b0016d63b,0.7532197982419402,0.7218849547637065,0.779909641550576,0.6465844033885568,0.3534155966114432,116,116,1.0,983,0.17254088642441306,0.125,60,Q3
ab453134cb42,0.5739079054799052,0.5303077634319447,0.6172598649029121,0.8428095331218955,0.15719046687810445,116,116,1.0,452,0.21889220779099008,0.1303725654977576,60,Q1_low
ab5513e96b2b,0.6800641418632994,0.6288981522205768,0.7342553241500994,0.8000293267080998,0.19997067329190021,116,116,1.0,909,0.21371198685790263,0.12926277969986766,60,Q2
abb0333f1826,0.7686477646742641,0.7407221638606171,0.7929989806052365,0.6048921241428067,0.3951078758571933,116,116,1.0,958,0.1741160385708925,0.09383299500507244,60,Q4_high
abda5f691cba,0.521107927388008,0.4817236918312338,0.5646916825769415,0.8878994426715424,0.11210055732845758,116,116,1.0,511,0.18785001564951911,0.125,60,Q1_low
ac960e11925a,0.7639921661153091,0.7328033742222014,0.7917808952480588,0.6281042952972962,0.37189570470270383,116,116,1.0,949,0.1828825271851825,0.125,60,Q3
aca22c0b754d,0.780332857934627,0.7589792134015153,0.803441885538782,0.571138454818159,0.42886154518184105,116,116,1.0,955,0.1725485796326567,0.08367191396065166,60,Q4_high
acc4253dbc82,0.7109721795778655,0.6643328972151541,0.7557199161095515,0.7459889490777106,0.25401105092228937,116,116,1.0,922,0.1841983109497232,0.125,60,Q2
acd00ac824ed,0.7523302317073496,0.7081709511239292,0.7893500555380506,0.6838767983978375,0.31612320160216245,92,116,0.7931034482758621,943,0.19998483324308344,0.1303725654977576,48,Q3
